State,District ,Crop,Crop_Year,Season,Area ,Production,Yield
Odisha,RAYAGADA,Bajra,2000,Kharif     ,550.0,290.0,0.53
Odisha,RAYAGADA,Bajra,2001,Kharif     ,600.0,360.0,0.6
Odisha,RAYAGADA,Bajra,2002,Kharif     ,660.0,260.0,0.39
Odisha,RAYAGADA,Bajra,2003,Kharif     ,620.0,370.0,0.6
Odisha,RAYAGADA,Bajra,2004,Kharif     ,617.0,370.0,0.6
Odisha,RAYAGADA,Bajra,2019,Kharif     ,250.0,140.0,0.56
Odisha,SUNDARGARH,Bajra,1999,Kharif     ,30.0,10.0,0.33
Odisha,SUNDARGARH,Bajra,2000,Kharif     ,150.0,60.0,0.4
Odisha,SUNDARGARH,Bajra,2002,Kharif     ,40.0,30.0,0.75
Odisha,SUNDARGARH,Bajra,2003,Kharif     ,40.0,20.0,0.5
Odisha,SUNDARGARH,Bajra,2004,Kharif     ,43.0,23.0,0.53
Odisha,SUNDARGARH,Bajra,2019,Kharif     ,10.0,10.0,1.0
Odisha,ANUGUL,Castor seed,1999,Kharif     ,220.0,110.0,0.5
Odisha,ANUGUL,Castor seed,1999,Rabi       ,710.0,420.0,0.59
Odisha,ANUGUL,Castor seed,2000,Kharif     ,220.0,100.0,0.45
Odisha,ANUGUL,Castor seed,2000,Rabi       ,450.0,150.0,0.33
Odisha,ANUGUL,Castor seed,2002,Kharif     ,70.0,30.0,0.43
Odisha,ANUGUL,Castor seed,2002,Rabi       ,270.0,140.0,0.52
Odisha,ANUGUL,Castor seed,2003,Kharif     ,130.0,60.0,0.46
Odisha,ANUGUL,Castor seed,2003,Rabi       ,510.0,280.0,0.55
Odisha,ANUGUL,Castor seed,2004,Kharif     ,146.0,80.0,0.55
Odisha,ANUGUL,Castor seed,2004,Rabi       ,449.0,180.0,0.4
Odisha,ANUGUL,Castor seed,2019,Kharif     ,10.0,10.0,1.0
Odisha,ANUGUL,Castor seed,2019,Rabi       ,20.0,10.0,0.5
Odisha,BALANGIR,Castor seed,1999,Kharif     ,660.0,240.0,0.36
Odisha,BALANGIR,Castor seed,1999,Rabi       ,330.0,130.0,0.39
Odisha,BALANGIR,Castor seed,2000,Kharif     ,450.0,210.0,0.47
Odisha,BALANGIR,Castor seed,2000,Rabi       ,130.0,40.0,0.31
Odisha,BALANGIR,Castor seed,2001,Kharif     ,380.0,130.0,0.34
Odisha,BALANGIR,Castor seed,2001,Rabi       ,200.0,80.0,0.4
Odisha,BALANGIR,Castor seed,2002,Kharif     ,570.0,160.0,0.28
Odisha,BALANGIR,Castor seed,2002,Rabi       ,120.0,50.0,0.42
Odisha,BALANGIR,Castor seed,2003,Kharif     ,670.0,320.0,0.48
Odisha,BALANGIR,Castor seed,2003,Rabi       ,320.0,160.0,0.5
Odisha,BALANGIR,Castor seed,2004,Kharif     ,638.0,240.0,0.38
Odisha,BALANGIR,Castor seed,2004,Rabi       ,290.0,120.0,0.41
Odisha,BALANGIR,Castor seed,2019,Rabi       ,40.0,30.0,0.75
Odisha,BALESHWAR,Castor seed,1999,Kharif     ,110.0,60.0,0.55
Odisha,BALESHWAR,Castor seed,1999,Rabi       ,90.0,30.0,0.33
Odisha,BALESHWAR,Castor seed,2000,Kharif     ,100.0,50.0,0.5
Odisha,BALESHWAR,Castor seed,2000,Rabi       ,130.0,40.0,0.31
Odisha,BALESHWAR,Castor seed,2001,Kharif     ,120.0,60.0,0.5
Odisha,BALESHWAR,Castor seed,2001,Rabi       ,150.0,70.0,0.47
Odisha,BALESHWAR,Castor seed,2002,Kharif     ,90.0,50.0,0.56
Odisha,BALESHWAR,Castor seed,2002,Rabi       ,100.0,40.0,0.4
Odisha,BALESHWAR,Castor seed,2003,Kharif     ,110.0,50.0,0.45
Odisha,BALESHWAR,Castor seed,2003,Rabi       ,90.0,40.0,0.44
Odisha,BALESHWAR,Castor seed,2004,Kharif     ,74.0,40.0,0.54
Odisha,BALESHWAR,Castor seed,2004,Rabi       ,86.0,40.0,0.47
Odisha,BALESHWAR,Castor seed,2019,Rabi       ,80.0,50.0,0.63
Odisha,BARGARH,Castor seed,1999,Kharif     ,400.0,180.0,0.45
Odisha,BARGARH,Castor seed,2001,Rabi       ,50.0,20.0,0.4
Odisha,BARGARH,Castor seed,2002,Rabi       ,20.0,10.0,0.5
Odisha,BARGARH,Castor seed,2003,Kharif     ,10.0,10.0,1.0
Odisha,BARGARH,Castor seed,2004,Kharif     ,54.0,20.0,0.37
Odisha,BHADRAK,Castor seed,1999,Kharif     ,20.0,10.0,0.5
Odisha,BHADRAK,Castor seed,1999,Rabi       ,20.0,10.0,0.5
Odisha,BHADRAK,Castor seed,2000,Kharif     ,30.0,20.0,0.67
Odisha,BHADRAK,Castor seed,2000,Rabi       ,60.0,30.0,0.5
Odisha,BHADRAK,Castor seed,2001,Rabi       ,80.0,40.0,0.5
Odisha,BHADRAK,Castor seed,2002,Rabi       ,20.0,10.0,0.5
Odisha,BHADRAK,Castor seed,2003,Rabi       ,50.0,30.0,0.6
Odisha,BHADRAK,Castor seed,2004,Kharif     ,10.0,10.0,1.0
Odisha,BHADRAK,Castor seed,2004,Rabi       ,55.0,30.0,0.55
Odisha,BOUDH,Castor seed,1999,Kharif     ,80.0,70.0,0.88
Odisha,BOUDH,Castor seed,1999,Rabi       ,50.0,40.0,0.8
Odisha,BOUDH,Castor seed,2000,Kharif     ,60.0,50.0,0.83
Odisha,BOUDH,Castor seed,2000,Rabi       ,40.0,30.0,0.75
Odisha,BOUDH,Castor seed,2001,Kharif     ,20.0,20.0,1.0
Odisha,BOUDH,Castor seed,2001,Rabi       ,40.0,30.0,0.75
Odisha,BOUDH,Castor seed,2002,Kharif     ,40.0,30.0,0.75
Odisha,BOUDH,Castor seed,2002,Rabi       ,40.0,30.0,0.75
Odisha,BOUDH,Castor seed,2003,Kharif     ,50.0,30.0,0.6
Odisha,BOUDH,Castor seed,2003,Rabi       ,40.0,20.0,0.5
Odisha,BOUDH,Castor seed,2004,Kharif     ,48.0,40.0,0.83
Odisha,BOUDH,Castor seed,2004,Rabi       ,53.0,40.0,0.75
Odisha,BOUDH,Castor seed,2019,Kharif     ,20.0,10.0,0.5
Odisha,CUTTACK,Castor seed,1999,Kharif     ,160.0,80.0,0.5
Odisha,CUTTACK,Castor seed,1999,Rabi       ,20.0,10.0,0.5
Odisha,CUTTACK,Castor seed,2000,Rabi       ,20.0,10.0,0.5
Odisha,CUTTACK,Castor seed,2001,Kharif     ,40.0,20.0,0.5
Odisha,CUTTACK,Castor seed,2001,Rabi       ,30.0,30.0,1.0
Odisha,CUTTACK,Castor seed,2002,Kharif     ,110.0,50.0,0.45
Odisha,CUTTACK,Castor seed,2003,Kharif     ,110.0,50.0,0.45
Odisha,CUTTACK,Castor seed,2004,Kharif     ,111.0,60.0,0.54
Odisha,CUTTACK,Castor seed,2019,Kharif     ,10.0,10.0,1.0
Odisha,DEOGARH,Castor seed,1999,Kharif     ,40.0,20.0,0.5
Odisha,DEOGARH,Castor seed,1999,Rabi       ,260.0,120.0,0.46
Odisha,DEOGARH,Castor seed,2000,Kharif     ,80.0,40.0,0.5
Odisha,DEOGARH,Castor seed,2000,Rabi       ,50.0,20.0,0.4
Odisha,DEOGARH,Castor seed,2001,Kharif     ,40.0,20.0,0.5
Odisha,DEOGARH,Castor seed,2001,Rabi       ,300.0,160.0,0.53
Odisha,DEOGARH,Castor seed,2002,Kharif     ,60.0,30.0,0.5
Odisha,DEOGARH,Castor seed,2003,Kharif     ,60.0,30.0,0.5
Odisha,DEOGARH,Castor seed,2003,Rabi       ,40.0,20.0,0.5
Odisha,DEOGARH,Castor seed,2004,Kharif     ,50.0,20.0,0.4
Odisha,DEOGARH,Castor seed,2004,Rabi       ,50.0,20.0,0.4
Odisha,DHENKANAL,Castor seed,1999,Kharif     ,340.0,150.0,0.44
Odisha,DHENKANAL,Castor seed,1999,Rabi       ,800.0,470.0,0.59
Odisha,DHENKANAL,Castor seed,2000,Kharif     ,420.0,210.0,0.5
Odisha,DHENKANAL,Castor seed,2000,Rabi       ,450.0,350.0,0.78
Odisha,DHENKANAL,Castor seed,2002,Kharif     ,350.0,160.0,0.46
Odisha,DHENKANAL,Castor seed,2002,Rabi       ,590.0,310.0,0.53
Odisha,DHENKANAL,Castor seed,2003,Kharif     ,380.0,170.0,0.45
Odisha,DHENKANAL,Castor seed,2003,Rabi       ,760.0,410.0,0.54
Odisha,DHENKANAL,Castor seed,2004,Kharif     ,380.0,190.0,0.5
Odisha,DHENKANAL,Castor seed,2004,Rabi       ,526.0,250.0,0.48
Odisha,DHENKANAL,Castor seed,2019,Kharif     ,160.0,100.0,0.63
Odisha,DHENKANAL,Castor seed,2019,Rabi       ,300.0,200.0,0.67
Odisha,GAJAPATI,Castor seed,1999,Kharif     ,960.0,560.0,0.58
Odisha,GAJAPATI,Castor seed,1999,Rabi       ,30.0,20.0,0.67
Odisha,GAJAPATI,Castor seed,2000,Kharif     ,910.0,630.0,0.69
Odisha,GAJAPATI,Castor seed,2000,Rabi       ,30.0,20.0,0.67
Odisha,GAJAPATI,Castor seed,2001,Kharif     ,890.0,520.0,0.58
Odisha,GAJAPATI,Castor seed,2001,Rabi       ,50.0,30.0,0.6
Odisha,GAJAPATI,Castor seed,2002,Kharif     ,850.0,600.0,0.71
Odisha,GAJAPATI,Castor seed,2002,Rabi       ,30.0,20.0,0.67
Odisha,GAJAPATI,Castor seed,2003,Kharif     ,900.0,540.0,0.6
Odisha,GAJAPATI,Castor seed,2003,Rabi       ,20.0,10.0,0.5
Odisha,GAJAPATI,Castor seed,2004,Kharif     ,877.0,500.0,0.57
Odisha,GAJAPATI,Castor seed,2019,Kharif     ,140.0,90.0,0.64
Odisha,GAJAPATI,Castor seed,2019,Rabi       ,40.0,30.0,0.75
Odisha,GANJAM,Castor seed,1999,Kharif     ,1690.0,690.0,0.41
Odisha,GANJAM,Castor seed,1999,Rabi       ,470.0,260.0,0.55
Odisha,GANJAM,Castor seed,2000,Kharif     ,1390.0,820.0,0.59
Odisha,GANJAM,Castor seed,2000,Rabi       ,250.0,150.0,0.6
Odisha,GANJAM,Castor seed,2001,Kharif     ,1410.0,780.0,0.55
Odisha,GANJAM,Castor seed,2001,Rabi       ,330.0,200.0,0.61
Odisha,GANJAM,Castor seed,2002,Kharif     ,1160.0,440.0,0.38
Odisha,GANJAM,Castor seed,2002,Rabi       ,70.0,40.0,0.57
Odisha,GANJAM,Castor seed,2003,Kharif     ,1320.0,670.0,0.51
Odisha,GANJAM,Castor seed,2003,Rabi       ,200.0,100.0,0.5
Odisha,GANJAM,Castor seed,2004,Kharif     ,1267.0,790.0,0.62
Odisha,GANJAM,Castor seed,2004,Rabi       ,197.0,120.0,0.61
Odisha,GANJAM,Castor seed,2019,Kharif     ,1050.0,660.0,0.63
Odisha,GANJAM,Castor seed,2019,Rabi       ,70.0,50.0,0.71
Odisha,JAGATSINGHAPUR,Castor seed,1999,Rabi       ,150.0,150.0,1.0
Odisha,JAGATSINGHAPUR,Castor seed,2000,Kharif     ,110.0,50.0,0.45
Odisha,JAGATSINGHAPUR,Castor seed,2000,Rabi       ,20.0,10.0,0.5
Odisha,JAGATSINGHAPUR,Castor seed,2001,Rabi       ,60.0,30.0,0.5
Odisha,JAGATSINGHAPUR,Castor seed,2002,Rabi       ,50.0,30.0,0.6
Odisha,JAGATSINGHAPUR,Castor seed,2003,Kharif     ,30.0,10.0,0.33
Odisha,JAGATSINGHAPUR,Castor seed,2003,Rabi       ,30.0,20.0,0.67
Odisha,JAGATSINGHAPUR,Castor seed,2004,Rabi       ,43.0,20.0,0.47
Odisha,JAJAPUR,Castor seed,1999,Kharif     ,60.0,10.0,0.17
Odisha,JAJAPUR,Castor seed,1999,Rabi       ,280.0,140.0,0.5
Odisha,JAJAPUR,Castor seed,2000,Kharif     ,30.0,10.0,0.33
Odisha,JAJAPUR,Castor seed,2000,Rabi       ,220.0,110.0,0.5
Odisha,JAJAPUR,Castor seed,2001,Kharif     ,40.0,20.0,0.5
Odisha,JAJAPUR,Castor seed,2001,Rabi       ,240.0,120.0,0.5
Odisha,JAJAPUR,Castor seed,2002,Rabi       ,120.0,50.0,0.42
Odisha,JAJAPUR,Castor seed,2003,Kharif     ,50.0,20.0,0.4
Odisha,JAJAPUR,Castor seed,2003,Rabi       ,180.0,80.0,0.44
Odisha,JAJAPUR,Castor seed,2004,Kharif     ,45.0,20.0,0.44
Odisha,JAJAPUR,Castor seed,2004,Rabi       ,202.0,130.0,0.64
Odisha,JAJAPUR,Castor seed,2019,Kharif     ,20.0,100.0,5.0
Odisha,JAJAPUR,Castor seed,2019,Rabi       ,10.0,10.0,1.0
Odisha,JHARSUGUDA,Castor seed,1999,Rabi       ,50.0,20.0,0.4
Odisha,JHARSUGUDA,Castor seed,2000,Rabi       ,20.0,10.0,0.5
Odisha,JHARSUGUDA,Castor seed,2001,Rabi       ,40.0,20.0,0.5
Odisha,JHARSUGUDA,Castor seed,2002,Rabi       ,120.0,40.0,0.33
Odisha,JHARSUGUDA,Castor seed,2003,Rabi       ,30.0,10.0,0.33
Odisha,JHARSUGUDA,Castor seed,2004,Kharif     ,59.0,20.0,0.34
Odisha,JHARSUGUDA,Castor seed,2004,Rabi       ,52.0,20.0,0.38
Odisha,KALAHANDI,Castor seed,1999,Kharif     ,2870.0,2360.0,0.82
Odisha,KALAHANDI,Castor seed,1999,Rabi       ,520.0,390.0,0.75
Odisha,KALAHANDI,Castor seed,2000,Kharif     ,920.0,710.0,0.77
Odisha,KALAHANDI,Castor seed,2000,Rabi       ,1520.0,1000.0,0.66
Odisha,KALAHANDI,Castor seed,2001,Kharif     ,1220.0,1060.0,0.87
Odisha,KALAHANDI,Castor seed,2001,Rabi       ,1950.0,1850.0,0.95
Odisha,KALAHANDI,Castor seed,2002,Kharif     ,1270.0,810.0,0.64
Odisha,KALAHANDI,Castor seed,2002,Rabi       ,920.0,660.0,0.72
Odisha,KALAHANDI,Castor seed,2003,Kharif     ,2470.0,2060.0,0.83
Odisha,KALAHANDI,Castor seed,2003,Rabi       ,790.0,380.0,0.48
Odisha,KALAHANDI,Castor seed,2004,Kharif     ,2386.0,1900.0,0.8
Odisha,KALAHANDI,Castor seed,2004,Rabi       ,1488.0,1200.0,0.81
Odisha,KALAHANDI,Castor seed,2019,Kharif     ,470.0,290.0,0.62
Odisha,KALAHANDI,Castor seed,2019,Rabi       ,310.0,200.0,0.65
Odisha,KANDHAMAL,Castor seed,1999,Kharif     ,360.0,280.0,0.78
Odisha,KANDHAMAL,Castor seed,2000,Kharif     ,320.0,250.0,0.78
Odisha,KANDHAMAL,Castor seed,2001,Kharif     ,410.0,310.0,0.76
Odisha,KANDHAMAL,Castor seed,2002,Kharif     ,380.0,310.0,0.82
Odisha,KANDHAMAL,Castor seed,2003,Kharif     ,350.0,270.0,0.77
Odisha,KANDHAMAL,Castor seed,2004,Kharif     ,409.0,320.0,0.78
Odisha,KANDHAMAL,Castor seed,2019,Kharif     ,140.0,90.0,0.64
Odisha,KENDRAPARA,Castor seed,1999,Rabi       ,20.0,10.0,0.5
Odisha,KENDRAPARA,Castor seed,2000,Rabi       ,10.0,10.0,1.0
Odisha,KENDRAPARA,Castor seed,2001,Rabi       ,40.0,20.0,0.5
Odisha,KENDRAPARA,Castor seed,2002,Rabi       ,30.0,20.0,0.67
Odisha,KENDRAPARA,Castor seed,2003,Rabi       ,30.0,10.0,0.33
Odisha,KENDRAPARA,Castor seed,2004,Rabi       ,25.0,10.0,0.4
Odisha,KENDUJHAR,Castor seed,1999,Kharif     ,260.0,160.0,0.62
Odisha,KENDUJHAR,Castor seed,1999,Rabi       ,90.0,80.0,0.89
Odisha,KENDUJHAR,Castor seed,2000,Kharif     ,360.0,230.0,0.64
Odisha,KENDUJHAR,Castor seed,2000,Rabi       ,60.0,40.0,0.67
Odisha,KENDUJHAR,Castor seed,2001,Kharif     ,210.0,140.0,0.67
Odisha,KENDUJHAR,Castor seed,2001,Rabi       ,90.0,70.0,0.78
Odisha,KENDUJHAR,Castor seed,2002,Kharif     ,140.0,100.0,0.71
Odisha,KENDUJHAR,Castor seed,2002,Rabi       ,50.0,40.0,0.8
Odisha,KENDUJHAR,Castor seed,2003,Kharif     ,150.0,110.0,0.73
Odisha,KENDUJHAR,Castor seed,2003,Rabi       ,60.0,50.0,0.83
Odisha,KENDUJHAR,Castor seed,2004,Kharif     ,265.0,200.0,0.75
Odisha,KHORDHA,Castor seed,1999,Kharif     ,70.0,40.0,0.57
Odisha,KHORDHA,Castor seed,2000,Kharif     ,30.0,20.0,0.67
Odisha,KHORDHA,Castor seed,2001,Kharif     ,20.0,10.0,0.5
Odisha,KHORDHA,Castor seed,2002,Kharif     ,20.0,10.0,0.5
Odisha,KHORDHA,Castor seed,2003,Kharif     ,20.0,10.0,0.5
Odisha,KHORDHA,Castor seed,2003,Rabi       ,20.0,10.0,0.5
Odisha,KHORDHA,Castor seed,2004,Kharif     ,15.0,,0.0
Odisha,KHORDHA,Castor seed,2004,Rabi       ,20.0,10.0,0.5
Odisha,KORAPUT,Castor seed,1999,Kharif     ,1050.0,230.0,0.22
Odisha,KORAPUT,Castor seed,1999,Rabi       ,1250.0,540.0,0.43
Odisha,KORAPUT,Castor seed,2000,Kharif     ,1010.0,240.0,0.24
Odisha,KORAPUT,Castor seed,2000,Rabi       ,1750.0,530.0,0.3
Odisha,KORAPUT,Castor seed,2001,Kharif     ,950.0,210.0,0.22
Odisha,KORAPUT,Castor seed,2001,Rabi       ,1320.0,460.0,0.35
Odisha,KORAPUT,Castor seed,2002,Kharif     ,1000.0,240.0,0.24
Odisha,KORAPUT,Castor seed,2002,Rabi       ,1090.0,320.0,0.29
Odisha,KORAPUT,Castor seed,2003,Kharif     ,1000.0,240.0,0.24
Odisha,KORAPUT,Castor seed,2003,Rabi       ,1000.0,290.0,0.29
Odisha,KORAPUT,Castor seed,2004,Kharif     ,1002.0,240.0,0.24
Odisha,KORAPUT,Castor seed,2004,Rabi       ,600.0,170.0,0.28
Odisha,KORAPUT,Castor seed,2019,Kharif     ,590.0,370.0,0.63
Odisha,KORAPUT,Castor seed,2019,Rabi       ,330.0,220.0,0.67
Odisha,MALKANGIRI,Castor seed,1999,Rabi       ,360.0,160.0,0.44
Odisha,MALKANGIRI,Castor seed,2000,Kharif     ,170.0,50.0,0.29
Odisha,MALKANGIRI,Castor seed,2000,Rabi       ,260.0,110.0,0.42
Odisha,MALKANGIRI,Castor seed,2001,Kharif     ,280.0,60.0,0.21
Odisha,MALKANGIRI,Castor seed,2001,Rabi       ,280.0,120.0,0.43
Odisha,MALKANGIRI,Castor seed,2002,Kharif     ,130.0,40.0,0.31
Odisha,MALKANGIRI,Castor seed,2002,Rabi       ,120.0,60.0,0.5
Odisha,MALKANGIRI,Castor seed,2003,Kharif     ,130.0,40.0,0.31
Odisha,MALKANGIRI,Castor seed,2003,Rabi       ,100.0,50.0,0.5
Odisha,MALKANGIRI,Castor seed,2004,Kharif     ,125.0,30.0,0.24
Odisha,MALKANGIRI,Castor seed,2004,Rabi       ,145.0,50.0,0.34
Odisha,MALKANGIRI,Castor seed,2019,Kharif     ,110.0,70.0,0.64
Odisha,MAYURBHANJ,Castor seed,1999,Kharif     ,360.0,140.0,0.39
Odisha,MAYURBHANJ,Castor seed,1999,Rabi       ,40.0,160.0,4.0
Odisha,MAYURBHANJ,Castor seed,2000,Kharif     ,410.0,190.0,0.46
Odisha,MAYURBHANJ,Castor seed,2000,Rabi       ,20.0,10.0,0.5
Odisha,MAYURBHANJ,Castor seed,2001,Kharif     ,280.0,130.0,0.46
Odisha,MAYURBHANJ,Castor seed,2001,Rabi       ,50.0,20.0,0.4
Odisha,MAYURBHANJ,Castor seed,2002,Kharif     ,290.0,140.0,0.48
Odisha,MAYURBHANJ,Castor seed,2002,Rabi       ,30.0,10.0,0.33
Odisha,MAYURBHANJ,Castor seed,2003,Kharif     ,380.0,180.0,0.47
Odisha,MAYURBHANJ,Castor seed,2003,Rabi       ,40.0,20.0,0.5
Odisha,MAYURBHANJ,Castor seed,2004,Kharif     ,522.0,240.0,0.46
Odisha,MAYURBHANJ,Castor seed,2004,Rabi       ,40.0,20.0,0.5
Odisha,MAYURBHANJ,Castor seed,2019,Kharif     ,300.0,180.0,0.6
Odisha,NABARANGPUR,Castor seed,1999,Kharif     ,180.0,140.0,0.78
Odisha,NABARANGPUR,Castor seed,1999,Rabi       ,2250.0,960.0,0.43
Odisha,NABARANGPUR,Castor seed,2000,Kharif     ,220.0,160.0,0.73
Odisha,NABARANGPUR,Castor seed,2000,Rabi       ,2020.0,860.0,0.43
Odisha,NABARANGPUR,Castor seed,2001,Kharif     ,250.0,230.0,0.92
Odisha,NABARANGPUR,Castor seed,2001,Rabi       ,2150.0,940.0,0.44
Odisha,NABARANGPUR,Castor seed,2002,Kharif     ,210.0,120.0,0.57
Odisha,NABARANGPUR,Castor seed,2002,Rabi       ,1550.0,550.0,0.35
Odisha,NABARANGPUR,Castor seed,2003,Kharif     ,200.0,60.0,0.3
Odisha,NABARANGPUR,Castor seed,2003,Rabi       ,1590.0,670.0,0.42
Odisha,NABARANGPUR,Castor seed,2004,Kharif     ,169.0,100.0,0.59
Odisha,NABARANGPUR,Castor seed,2004,Rabi       ,1601.0,700.0,0.44
Odisha,NABARANGPUR,Castor seed,2019,Kharif     ,190.0,120.0,0.63
Odisha,NABARANGPUR,Castor seed,2019,Rabi       ,800.0,510.0,0.64
Odisha,NAYAGARH,Castor seed,1999,Kharif     ,50.0,30.0,0.6
Odisha,NAYAGARH,Castor seed,1999,Rabi       ,60.0,30.0,0.5
Odisha,NAYAGARH,Castor seed,2000,Kharif     ,80.0,50.0,0.63
Odisha,NAYAGARH,Castor seed,2000,Rabi       ,70.0,40.0,0.57
Odisha,NAYAGARH,Castor seed,2001,Kharif     ,80.0,50.0,0.63
Odisha,NAYAGARH,Castor seed,2001,Rabi       ,80.0,50.0,0.63
Odisha,NAYAGARH,Castor seed,2002,Kharif     ,60.0,30.0,0.5
Odisha,NAYAGARH,Castor seed,2002,Rabi       ,30.0,20.0,0.67
Odisha,NAYAGARH,Castor seed,2003,Kharif     ,50.0,20.0,0.4
Odisha,NAYAGARH,Castor seed,2003,Rabi       ,30.0,20.0,0.67
Odisha,NAYAGARH,Castor seed,2004,Kharif     ,55.0,20.0,0.36
Odisha,NAYAGARH,Castor seed,2004,Rabi       ,21.0,10.0,0.48
Odisha,NAYAGARH,Castor seed,2019,Kharif     ,100.0,60.0,0.6
Odisha,NUAPADA,Castor seed,1999,Kharif     ,1030.0,260.0,0.25
Odisha,NUAPADA,Castor seed,1999,Rabi       ,600.0,180.0,0.3
Odisha,NUAPADA,Castor seed,2000,Kharif     ,1350.0,600.0,0.44
Odisha,NUAPADA,Castor seed,2000,Rabi       ,280.0,90.0,0.32
Odisha,NUAPADA,Castor seed,2001,Kharif     ,1090.0,190.0,0.17
Odisha,NUAPADA,Castor seed,2001,Rabi       ,780.0,270.0,0.35
Odisha,NUAPADA,Castor seed,2002,Kharif     ,180.0,20.0,0.11
Odisha,NUAPADA,Castor seed,2002,Rabi       ,260.0,30.0,0.12
Odisha,NUAPADA,Castor seed,2003,Kharif     ,1220.0,220.0,0.18
Odisha,NUAPADA,Castor seed,2003,Rabi       ,280.0,120.0,0.43
Odisha,NUAPADA,Castor seed,2004,Kharif     ,1309.0,230.0,0.18
Odisha,NUAPADA,Castor seed,2004,Rabi       ,266.0,110.0,0.41
Odisha,NUAPADA,Castor seed,2019,Kharif     ,600.0,380.0,0.63
Odisha,NUAPADA,Castor seed,2019,Rabi       ,80.0,60.0,0.75
Odisha,PURI,Castor seed,2004,Kharif     ,7.0,,0.0
Odisha,PURI,Castor seed,2019,Kharif     ,10.0,10.0,1.0
Odisha,RAYAGADA,Castor seed,1999,Kharif     ,700.0,220.0,0.31
Odisha,RAYAGADA,Castor seed,1999,Rabi       ,670.0,270.0,0.4
Odisha,RAYAGADA,Castor seed,2000,Kharif     ,590.0,180.0,0.31
Odisha,RAYAGADA,Castor seed,2000,Rabi       ,480.0,190.0,0.4
Odisha,RAYAGADA,Castor seed,2001,Kharif     ,540.0,190.0,0.35
Odisha,RAYAGADA,Castor seed,2001,Rabi       ,360.0,170.0,0.47
Odisha,RAYAGADA,Castor seed,2002,Kharif     ,490.0,120.0,0.24
Odisha,RAYAGADA,Castor seed,2002,Rabi       ,220.0,80.0,0.36
Odisha,RAYAGADA,Castor seed,2003,Kharif     ,580.0,180.0,0.31
Odisha,RAYAGADA,Castor seed,2003,Rabi       ,240.0,100.0,0.42
Odisha,RAYAGADA,Castor seed,2004,Kharif     ,622.0,190.0,0.31
Odisha,RAYAGADA,Castor seed,2004,Rabi       ,287.0,90.0,0.31
Odisha,RAYAGADA,Castor seed,2019,Kharif     ,470.0,290.0,0.62
Odisha,RAYAGADA,Castor seed,2019,Rabi       ,110.0,80.0,0.73
Odisha,SAMBALPUR,Castor seed,1999,Kharif     ,170.0,80.0,0.47
Odisha,SAMBALPUR,Castor seed,1999,Rabi       ,240.0,110.0,0.46
Odisha,SAMBALPUR,Castor seed,2000,Kharif     ,110.0,30.0,0.27
Odisha,SAMBALPUR,Castor seed,2000,Rabi       ,20.0,10.0,0.5
Odisha,SAMBALPUR,Castor seed,2001,Kharif     ,60.0,20.0,0.33
Odisha,SAMBALPUR,Castor seed,2001,Rabi       ,340.0,150.0,0.44
Odisha,SAMBALPUR,Castor seed,2002,Kharif     ,80.0,30.0,0.38
Odisha,SAMBALPUR,Castor seed,2002,Rabi       ,240.0,110.0,0.46
Odisha,SAMBALPUR,Castor seed,2003,Kharif     ,90.0,40.0,0.44
Odisha,SAMBALPUR,Castor seed,2003,Rabi       ,270.0,120.0,0.44
Odisha,SAMBALPUR,Castor seed,2004,Kharif     ,96.0,40.0,0.42
Odisha,SAMBALPUR,Castor seed,2004,Rabi       ,288.0,130.0,0.45
Odisha,SAMBALPUR,Castor seed,2019,Kharif     ,10.0,10.0,1.0
Odisha,SONEPUR,Castor seed,1999,Kharif     ,20.0,10.0,0.5
Odisha,SONEPUR,Castor seed,1999,Rabi       ,40.0,10.0,0.25
Odisha,SONEPUR,Castor seed,2000,Kharif     ,30.0,10.0,0.33
Odisha,SONEPUR,Castor seed,2000,Rabi       ,20.0,10.0,0.5
Odisha,SONEPUR,Castor seed,2001,Kharif     ,40.0,20.0,0.5
Odisha,SONEPUR,Castor seed,2001,Rabi       ,20.0,10.0,0.5
Odisha,SONEPUR,Castor seed,2002,Kharif     ,30.0,10.0,0.33
Odisha,SONEPUR,Castor seed,2003,Kharif     ,30.0,10.0,0.33
Odisha,SONEPUR,Castor seed,2004,Kharif     ,28.0,10.0,0.36
Odisha,SONEPUR,Castor seed,2004,Rabi       ,7.0,,0.0
Odisha,SONEPUR,Castor seed,2019,Kharif     ,30.0,20.0,0.67
Odisha,SUNDARGARH,Castor seed,1999,Kharif     ,300.0,130.0,0.43
Odisha,SUNDARGARH,Castor seed,1999,Rabi       ,320.0,80.0,0.25
Odisha,SUNDARGARH,Castor seed,2000,Kharif     ,310.0,140.0,0.45
Odisha,SUNDARGARH,Castor seed,2000,Rabi       ,270.0,70.0,0.26
Odisha,SUNDARGARH,Castor seed,2001,Kharif     ,300.0,120.0,0.4
Odisha,SUNDARGARH,Castor seed,2001,Rabi       ,190.0,60.0,0.32
Odisha,SUNDARGARH,Castor seed,2002,Kharif     ,250.0,80.0,0.32
Odisha,SUNDARGARH,Castor seed,2002,Rabi       ,310.0,80.0,0.26
Odisha,SUNDARGARH,Castor seed,2003,Kharif     ,410.0,190.0,0.46
Odisha,SUNDARGARH,Castor seed,2003,Rabi       ,110.0,30.0,0.27
